city,state,permalink,created_at,lat,long,zika_cases,color
Alcala,Colombia,Colombia_Valle_Del_Cauca_Alcala_20160116,2016-01-16 00:00:00,4.6735,-75.7792,1.00021341266,0
Ariguani,Colombia,Colombia_Magdalena_Ariguani_20160116,2016-01-16 00:00:00,10.24999,-73.99861,1.0,0
San Gil,Colombia,Colombia_Santander_San_Gil_20160116,2016-01-16 00:00:00,6.5548,-73.1341,1.00021341266,0
Hispania,Colombia,Colombia_Antioquia_Hispania_20160116,2016-01-16 00:00:00,5.799059,-75.907993,1.00021341266,0
Galapa,Colombia,Colombia_Atlantico_Galapa_20160116,2016-01-16 00:00:00,10.898923,-74.883823,1.00405484059,0
Florida,Colombia,Colombia_Valle_Del_Cauca_Florida_20160116,2016-01-16 00:00:00,3.3213,-76.2354,1.0,0
Chalan,Colombia,Colombia_Sucre_Chalan_20160116,2016-01-16 00:00:00,9.5458,-75.3129,1.0,0
El Castillo,Colombia,Colombia_Meta_El_Castillo_20160116,2016-01-16 00:00:00,3.564252,-73.794394,1.0,0
Clemencia,Colombia,Colombia_Bolivar_Clemencia_20160116,2016-01-16 00:00:00,10.568962,-75.3257409,1.0,0
Zaragoza,Colombia,Colombia_Antioquia_Zaragoza_20160116,2016-01-16 00:00:00,7.48688,-74.8672519,1.0,0
Yondo,Colombia,Colombia_Antioquia_Yondo_20160116,2016-01-16 00:00:00,7.0081406,-73.9100623,1.0,0
Olaya,Colombia,Colombia_Antioquia_Olaya_20160116,2016-01-16 00:00:00,6.626961,-75.8127,1.0,0
Santa Maria,Colombia,Colombia_Huila_Santa_Maria_20160116,2016-01-16 00:00:00,2.939062,-75.586386,1.0,0
Medina,Colombia,Colombia_Cundinamarca_Medina_20160116,2016-01-16 00:00:00,4.508399,-73.349853,1.0,0
Granada,Colombia,Colombia_Cundinamarca_Granada_20160116,2016-01-16 00:00:00,3.544831,-73.705281,1.0,0
Santa Helena Del Opon,Colombia,Colombia_Santander_Santa_Helena_Del_Opon_20160116,2016-01-16 00:00:00,6.415,-73.583,1.0,0
Buenavista,Colombia,Colombia_Sucre_Buenavista_20160116,2016-01-16 00:00:00,4.3595,-75.7384,1.0068292052,0
Cordoba,Colombia,Colombia_Bolivar_Cordoba_20160116,2016-01-16 00:00:00,8.049293,-75.57405,1.0017073013,0
Socorro,Colombia,Colombia_Santander_Socorro_20160116,2016-01-16 00:00:00,6.4687,-73.264,1.00021341266,0
El Cerrito,Colombia,Colombia_Valle_Del_Cauca_El_Cerrito_20160116,2016-01-16 00:00:00,3.6841,-76.313,1.0,0
Baraya,Colombia,Colombia_Huila_Baraya_20160116,2016-01-16 00:00:00,3.151685,-75.054209,1.00213412662,0
Guayabal De Siquima,Colombia,Colombia_Cundinamarca_Guayabal_De_Siquima_20160116,2016-01-16 00:00:00,4.878323,-74.467283,1.0,0
Caldas,Colombia,Colombia_Antioquia_Caldas_20160116,2016-01-16 00:00:00,5.29826,-75.2479061,1.0,0
La Estrella,Colombia,Colombia_Antioquia_La_Estrella_20160116,2016-01-16 00:00:00,6.138751,-75.635586,1.0,0
El Dorado,Colombia,Colombia_Meta_El_Dorado_20160116,2016-01-16 00:00:00,5.23953,-75.79524,1.0,0
Palestina,Colombia,Colombia_Huila_Palestina_20160116,2016-01-16 00:00:00,5.02022,-75.62281,1.0,0
Tierralta,Colombia,Colombia_Cordoba_Tierralta_20160116,2016-01-16 00:00:00,8.171571,-76.062313,1.00042682532,0
Marinilla,Colombia,Colombia_Antioquia_Marinilla_20160116,2016-01-16 00:00:00,6.176967,-75.341462,1.0,0
Necocli,Colombia,Colombia_Antioquia_Necocli_20160116,2016-01-16 00:00:00,8.427174,-76.787678,1.0,0
San Zenon,Colombia,Colombia_Magdalena_San_Zenon_20160116,2016-01-16 00:00:00,9.245741,-74.4991189,1.00042682532,0
Tello,Colombia,Colombia_Huila_Tello_20160116,2016-01-16 00:00:00,3.0673499,-75.1381059,1.00106706331,0
Valdivia,Colombia,Colombia_Antioquia_Valdivia_20160116,2016-01-16 00:00:00,7.29117,-75.39215,1.0,0
San Pelayo,Colombia,Colombia_Cordoba_San_Pelayo_20160116,2016-01-16 00:00:00,8.9594419,-75.8369139,1.00298777727,0
Cerro San Antonio,Colombia,Colombia_Magdalena_Cerro_San_Antonio_20160116,2016-01-16 00:00:00,10.327095,-74.868681,1.0,0
El Carmen De Viboral,Colombia,Colombia_Antioquia_El_Carmen_De_Viboral_20160116,2016-01-16 00:00:00,6.082178,-75.337384,1.0,0
Montecristo,Colombia,Colombia_Bolivar_Montecristo_20160116,2016-01-16 00:00:00,8.29948,-74.47563,1.0,0
La Ceja,Colombia,Colombia_Antioquia_La_Ceja_20160116,2016-01-16 00:00:00,6.027632,-75.431596,1.0,0
San Juan Del Cesar,Colombia,Colombia_Guajira_San_Juan_Del_Cesar_20160116,2016-01-16 00:00:00,10.8182564,-73.0405277,1.00725603052,0
Cantagallo,Colombia,Colombia_Bolivar_Cantagallo_20160116,2016-01-16 00:00:00,7.38153,-73.919121,1.0,0
Pueblorrico,Colombia,Colombia_Antioquia_Pueblorrico_20160116,2016-01-16 00:00:00,5.794161,-75.840589,1.0,3
Simacota,Colombia,Colombia_Santander_Simacota_20160116,2016-01-16 00:00:00,6.4436,-73.3375,1.0,0
Tesalia,Colombia,Colombia_Huila_Tesalia_20160116,2016-01-16 00:00:00,2.485427,-75.727318,1.0,0
Santa Barbara De Pinto,Colombia,Colombia_Magdalena_Santa_Barbara_De_Pinto_20160116,2016-01-16 00:00:00,9.43234,-74.70493,1.00042682532,0
Covenas,Colombia,Colombia_Sucre_Covenas_20160116,2016-01-16 00:00:00,9.4026,-75.6816,1.00085365065,0
Arauca,Colombia,Colombia_Arauca_Arauca_20160116,2016-01-16 00:00:00,6.5473,-71.0022,1.00149388864,0
Calamar,Colombia,Colombia_Bolivar_Calamar_20160116,2016-01-16 00:00:00,10.249349,-74.914706,1.0,0
Corozal,Colombia,Colombia_Sucre_Corozal_20160116,2016-01-16 00:00:00,9.3217,-75.2945,1.0153657117,0
Liborina,Colombia,Colombia_Antioquia_Liborina_20160116,2016-01-16 00:00:00,6.67745,-75.811744,1.0,0
Gutierrez,Colombia,Colombia_Cundinamarca_Gutierrez_20160116,2016-01-16 00:00:00,4.255066,-74.002767,1.0,3
Tenerife,Colombia,Colombia_Magdalena_Tenerife_20160116,2016-01-16 00:00:00,9.898413,-74.858425,1.00448166591,0
Betania,Colombia,Colombia_Antioquia_Betania_20160116,2016-01-16 00:00:00,5.746649,-75.977569,1.0,0
La Calera,Colombia,Colombia_Cundinamarca_La_Calera_20160116,2016-01-16 00:00:00,4.720521,-73.968631,1.0,0
Venadillo,Colombia,Colombia_Tolima_Venadillo_20160116,2016-01-16 00:00:00,4.7148,-74.9312,1.00021341266,0
Riosucio,Colombia,Colombia_Choco_Riosucio_20160116,2016-01-16 00:00:00,5.4206839,-75.705388,1.0,3
Narino,Colombia,Colombia_Cundinamarca_Narino_20160116,2016-01-16 00:00:00,1.289151,-77.35794,1.00362801526,1
Coloso,Colombia,Colombia_Sucre_Coloso_20160116,2016-01-16 00:00:00,9.4909,-75.3558,1.00277436461,0
Cicuco,Colombia,Colombia_Bolivar_Cicuco_20160116,2016-01-16 00:00:00,9.276688,-74.639634,1.00021341266,0
Rioblanco,Colombia,Colombia_Tolima_Rioblanco_20160116,2016-01-16 00:00:00,3.5309,-75.6805,1.0,0
Alban,Colombia,Colombia_Cundinamarca_Alban_20160116,2016-01-16 00:00:00,4.876248,-74.437772,1.0,2
San Antonio Del Tequendama,Colombia,Colombia_Cundinamarca_San_Antonio_Del_Tequendama_20160116,2016-01-16 00:00:00,4.6162489,-74.3521491,1.0,0
San Andres,Colombia,Colombia_Santander_San_Andres_20160116,2016-01-16 00:00:00,12.5567,-81.7185,1.00042682532,0
Gama,Colombia,Colombia_Cundinamarca_Gama_20160116,2016-01-16 00:00:00,4.762033,-73.610321,1.0,2
Entrerrios,Colombia,Colombia_Antioquia_Entrerrios_20160116,2016-01-16 00:00:00,6.566146,-75.516908,1.0,0
Colombia,Colombia,Colombia_Huila_Colombia_20160116,2016-01-16 00:00:00,4.570868,-74.297333,1.00021341266,0
Canasgordas,Colombia,Colombia_Antioquia_Canasgordas_20160116,2016-01-16 00:00:00,6.750597,-76.02611,1.00042682532,0
Santa Marta,Colombia,Colombia_Sta_Marta_D.E._Santa_Marta_20160116,2016-01-16 00:00:00,11.2403547,-74.2110227,1.23923559465,0
San Joaquin,Colombia,Colombia_Santander_San_Joaquin_20160116,2016-01-16 00:00:00,6.4278,-72.8681,1.0,0
Aracataca,Colombia,Colombia_Magdalena_Aracataca_20160116,2016-01-16 00:00:00,10.591925,-74.186103,1.0034146026,0
Ginebra,Colombia,Colombia_Valle_Del_Cauca_Ginebra_20160116,2016-01-16 00:00:00,3.7252,-76.2693,1.0,0
Murindo,Colombia,Colombia_Antioquia_Murindo_20160116,2016-01-16 00:00:00,6.976297,-76.81975,1.0,0
Tona,Colombia,Colombia_Santander_Tona_20160116,2016-01-16 00:00:00,7.2018,-72.9668,1.0,0
Betulia,Colombia,Colombia_Antioquia_Betulia_20160116,2016-01-16 00:00:00,6.11278,-75.98467,1.0,0
Mahates,Colombia,Colombia_Bolivar_Mahates_20160116,2016-01-16 00:00:00,10.235048,-75.191297,1.00640237987,0
Candelaria,Colombia,Colombia_Valle_Del_Cauca_Candelaria_20160116,2016-01-16 00:00:00,3.4141,-76.3489,1.00021341266,0
Yaguara,Colombia,Colombia_Huila_Yaguara_20160116,2016-01-16 00:00:00,2.664454,-75.518334,1.0017073013,0
Rivera,Colombia,Colombia_Huila_Rivera_20160116,2016-01-16 00:00:00,2.777781,-75.2594359,1.00234753929,0
San Antonio,Colombia,Colombia_Tolima_San_Antonio_20160116,2016-01-16 00:00:00,3.914099,-75.479861,1.00042682532,0
Valle De San Jose,Colombia,Colombia_Santander_Valle_De_San_Jose_20160116,2016-01-16 00:00:00,6.4481,-73.1438,1.0,0
Quipile,Colombia,Colombia_Cundinamarca_Quipile_20160116,2016-01-16 00:00:00,4.74257,-74.56211,1.00021341266,1
San Jose De Miranda,Colombia,Colombia_Santander_San_Jose_De_Miranda_20160116,2016-01-16 00:00:00,6.6586,-72.7334,1.0,0
Cali,Colombia,Colombia_Valle_Del_Cauca_Cali_20160116,2016-01-16 00:00:00,3.4525,-76.5358,1.0085365065,0
Guayabetal,Colombia,Colombia_Cundinamarca_Guayabetal_20160116,2016-01-16 00:00:00,4.2157,-73.81476,1.0,0
Medellin,Colombia,Colombia_Antioquia_Medellin_20160116,2016-01-16 00:00:00,6.2530408,-75.5645737,1.01323158507,0
Campo De La Cruz,Colombia,Colombia_Atlantico_Campo_De_La_Cruz_20160116,2016-01-16 00:00:00,10.379923,-74.881979,1.00064023799,0
Rovira,Colombia,Colombia_Tolima_Rovira_20160116,2016-01-16 00:00:00,4.2393,-75.2397,1.0,0
Tuchin,Colombia,Colombia_Cordoba_Tuchin_20160116,2016-01-16 00:00:00,9.18777,-75.55386,1.00064023799,0
Mosquera,Colombia,Colombia_Cundinamarca_Mosquera_20160116,2016-01-16 00:00:00,4.706035,-74.230101,1.0,0
San Luis,Colombia,Colombia_Tolima_San_Luis_20160116,2016-01-16 00:00:00,6.0425,-74.9951,1.00064023799,0
Baranoa,Colombia,Colombia_Atlantico_Baranoa_20160116,2016-01-16 00:00:00,10.796589,-74.915036,1.0017073013,0
Ituango,Colombia,Colombia_Antioquia_Ituango_20160116,2016-01-16 00:00:00,7.172607,-75.76468,1.0,0
Manaure,Colombia,Colombia_Guajira_Manaure_20160116,2016-01-16 00:00:00,11.772778,-72.444227,1.00042682532,0
San Vicente De Chucuri,Colombia,Colombia_Santander_San_Vicente_De_Chucuri_20160116,2016-01-16 00:00:00,6.8785,-73.4132,1.00021341266,0
Chipaque,Colombia,Colombia_Cundinamarca_Chipaque_20160116,2016-01-16 00:00:00,4.4431839,-74.045,1.0,0
Valle De San Juan,Colombia,Colombia_Tolima_Valle_De_San_Juan_20160116,2016-01-16 00:00:00,4.198,-75.1164,1.00064023799,0
Montebello,Colombia,Colombia_Antioquia_Montebello_20160116,2016-01-16 00:00:00,5.946487,-75.52395,1.0,0
Guatavita,Colombia,Colombia_Cundinamarca_Guatavita_20160116,2016-01-16 00:00:00,4.934487,-73.833644,1.0,2
Jardin,Colombia,Colombia_Antioquia_Jardin_20160116,2016-01-16 00:00:00,5.596767,-75.819361,1.0,0
Maria La Baja,Colombia,Colombia_Bolivar_Maria_La_Baja_20160116,2016-01-16 00:00:00,9.983775,-75.303139,1.00064023799,0
Sitionuevo,Colombia,Colombia_Magdalena_Sitionuevo_20160116,2016-01-16 00:00:00,10.77525,-74.71955,1.00106706331,0
San Estanislao,Colombia,Colombia_Bolivar_San_Estanislao_20160116,2016-01-16 00:00:00,10.39902,-75.15224,1.0,0
Caceres,Colombia,Colombia_Antioquia_Caceres_20160116,2016-01-16 00:00:00,7.579029,-75.349545,1.0,0
Villavieja,Colombia,Colombia_Huila_Villavieja_20160116,2016-01-16 00:00:00,3.218357,-75.21756,1.00106706331,0
El Santuario,Colombia,Colombia_Antioquia_El_Santuario_20160116,2016-01-16 00:00:00,6.139611,-75.264509,1.0,3
Magangue,Colombia,Colombia_Bolivar_Magangue_20160116,2016-01-16 00:00:00,9.2414156,-74.7527587,1.00426825325,0
Venecia,Colombia,Colombia_Antioquia_Venecia_20160116,2016-01-16 00:00:00,4.5927121,-74.1379427,1.0,0
La Pintada,Colombia,Colombia_Antioquia_La_Pintada_20160116,2016-01-16 00:00:00,5.746942,-75.606403,1.0,0
El Guamo,Colombia,Colombia_Bolivar_El_Guamo_20160116,2016-01-16 00:00:00,10.031243,-74.97611,1.0,0
Candelaria,Colombia,Colombia_Atlantico_Candelaria_20160116,2016-01-16 00:00:00,3.414112,-76.348857,1.00021341266,0
Campoalegre,Colombia,Colombia_Huila_Campoalegre_20160116,2016-01-16 00:00:00,2.6851058,-75.3266416,1.00384142792,0
Dagua,Colombia,Colombia_Valle_Del_Cauca_Dagua_20160116,2016-01-16 00:00:00,3.658519,-76.690846,1.0,0
Mompos,Colombia,Colombia_Bolivar_Mompos_20160116,2016-01-16 00:00:00,9.240146,-74.424496,1.00192071396,0
Ebejico,Colombia,Colombia_Antioquia_Ebejico_20160116,2016-01-16 00:00:00,6.326906,-75.767345,1.0,0
Zapatoca,Colombia,Colombia_Santander_Zapatoca_20160116,2016-01-16 00:00:00,6.8139,-73.2725,1.0,0
Valparaiso,Colombia,Colombia_Antioquia_Valparaiso_20160116,2016-01-16 00:00:00,5.615156,-75.625274,1.00085365065,0
Nechi,Colombia,Colombia_Antioquia_Nechi_20160116,2016-01-16 00:00:00,8.088419,-74.776327,1.0,0
Valencia,Colombia,Colombia_Cordoba_Valencia_20160116,2016-01-16 00:00:00,8.2567869,-76.147936,1.00064023799,0
San Fernando,Colombia,Colombia_Bolivar_San_Fernando_20160116,2016-01-16 00:00:00,3.4278082,-76.5415978,1.00021341266,0
Maicao,Colombia,Colombia_Guajira_Maicao_20160116,2016-01-16 00:00:00,11.3789335,-72.2485171,1.00042682532,0
El Carmen De Bolivar,Colombia,Colombia_Bolivar_El_Carmen_De_Bolivar_20160116,2016-01-16 00:00:00,9.721064,-75.115733,1.00149388864,0
Cravo Norte,Colombia,Colombia_Arauca_Cravo_Norte_20160116,2016-01-16 00:00:00,6.3044,-70.2027,1.0,0
Chia,Colombia,Colombia_Cundinamarca_Chia_20160116,2016-01-16 00:00:00,4.864758,-74.050918,1.0,0
Villanueva,Colombia,Colombia_Santander_Villanueva_20160116,2016-01-16 00:00:00,10.6037,-72.9819,1.0,3
Junin,Colombia,Colombia_Cundinamarca_Junin_20160116,2016-01-16 00:00:00,4.791028,-73.663027,1.0,2
Caicedo,Colombia,Colombia_Antioquia_Caicedo_20160116,2016-01-16 00:00:00,6.405354,-75.984309,1.0,0
Guasca,Colombia,Colombia_Cundinamarca_Guasca_20160116,2016-01-16 00:00:00,4.867236,-73.877402,1.0,2
Mutata,Colombia,Colombia_Antioquia_Mutata_20160116,2016-01-16 00:00:00,7.244106,-76.436567,1.00021341266,0
Vetas,Colombia,Colombia_Santander_Vetas_20160116,2016-01-16 00:00:00,7.3092,-72.8711,1.0,3
Choachi,Colombia,Colombia_Cundinamarca_Choachi_20160116,2016-01-16 00:00:00,4.528659,-73.922968,1.0,0
Algarrobo,Colombia,Colombia_Magdalena_Algarrobo_20160116,2016-01-16 00:00:00,10.10004,-74.26663,1.0,0
Fuente De Oro,Colombia,Colombia_Meta_Fuente_De_Oro_20160116,2016-01-16 00:00:00,3.462502,-73.619979,1.0,0
Granada,Colombia,Colombia_Meta_Granada_20160116,2016-01-16 00:00:00,3.544831,-73.705281,1.00021341266,0
Sucre,Colombia,Colombia_Santander_Sucre_20160116,2016-01-16 00:00:00,8.814,-74.7233,1.0,0
Surata,Colombia,Colombia_Santander_Surata_20160116,2016-01-16 00:00:00,7.3665,-72.984,1.0,2
Narino,Colombia,Colombia_Antioquia_Narino_20160116,2016-01-16 00:00:00,1.289151,-77.35794,1.0,0
La Union,Colombia,Colombia_Antioquia_La_Union_20160116,2016-01-16 00:00:00,5.973839,-75.3609759,1.00021341266,0
Caicedonia,Colombia,Colombia_Valle_Del_Cauca_Caicedonia_20160116,2016-01-16 00:00:00,4.3329,-75.8271,1.0,0
Mesetas,Colombia,Colombia_Meta_Mesetas_20160116,2016-01-16 00:00:00,3.381995,-74.043801,1.0,0
Riohacha,Colombia,Colombia_Guajira_Riohacha_20160116,2016-01-16 00:00:00,11.5384151,-72.9167838,1.01451206105,0
Teruel,Colombia,Colombia_Huila_Teruel_20160116,2016-01-16 00:00:00,2.741117,-75.568503,1.0,0
Santa Ana,Colombia,Colombia_Magdalena_Santa_Ana_20160116,2016-01-16 00:00:00,9.322961,-74.570544,1.00042682532,0
Santa Isabel,Colombia,Colombia_Tolima_Santa_Isabel_20160116,2016-01-16 00:00:00,4.7135,-75.0977,1.0,0
Itagui,Colombia,Colombia_Antioquia_Itagui_20160116,2016-01-16 00:00:00,6.1675682,-75.6146712,1.00085365065,0
Chibolo,Colombia,Colombia_Magdalena_Chibolo_20160116,2016-01-16 00:00:00,10.02812,-74.621575,1.00021341266,0
Palermo,Colombia,Colombia_Huila_Palermo_20160116,2016-01-16 00:00:00,2.886246,-75.433419,1.00277436461,0
El Roble,Colombia,Colombia_Sucre_El_Roble_20160116,2016-01-16 00:00:00,9.1077,-75.195,1.00021341266,0
Fomeque,Colombia,Colombia_Cundinamarca_Fomeque_20160116,2016-01-16 00:00:00,4.486748,-73.895359,1.0,2
Cota,Colombia,Colombia_Cundinamarca_Cota_20160116,2016-01-16 00:00:00,4.809271,-74.103121,1.0,0
San Vicente,Colombia,Colombia_Antioquia_San_Vicente_20160116,2016-01-16 00:00:00,6.285815,-75.33422,1.0,3
Titiribi,Colombia,Colombia_Antioquia_Titiribi_20160116,2016-01-16 00:00:00,6.063494,-75.7893239,1.0,3
Barranca De Upia,Colombia,Colombia_Meta_Barranca_De_Upia_20160116,2016-01-16 00:00:00,4.567588,-72.966577,1.0,0
Tubara,Colombia,Colombia_Atlantico_Tubara_20160116,2016-01-16 00:00:00,10.872762,-74.977354,1.00640237987,0
Pijino Del Carmen,Colombia,Colombia_Magdalena_Pijino_Del_Carmen_20160116,2016-01-16 00:00:00,9.3302391,-74.4532954,1.0,0
Ponedera,Colombia,Colombia_Atlantico_Ponedera_20160116,2016-01-16 00:00:00,10.641772,-74.753281,1.00042682532,0
Bituima,Colombia,Colombia_Cundinamarca_Bituima_20160116,2016-01-16 00:00:00,4.87282,-74.53982,1.0,0
Concordia,Colombia,Colombia_Antioquia_Concordia_20160116,2016-01-16 00:00:00,6.044979,-75.908354,1.0,0
Santa Barbara,Colombia,Colombia_Antioquia_Santa_Barbara_20160116,2016-01-16 00:00:00,5.874249,-75.566421,1.0,0
Facatativa,Colombia,Colombia_Cundinamarca_Facatativa_20160116,2016-01-16 00:00:00,4.809984,-74.354009,1.0,0
Sampues,Colombia,Colombia_Sucre_Sampues_20160116,2016-01-16 00:00:00,9.1836,-75.3811,1.00256095195,0
Suan,Colombia,Colombia_Atlantico_Suan_20160116,2016-01-16 00:00:00,10.332392,-74.879829,1.00021341266,0
Pacho,Colombia,Colombia_Cundinamarca_Pacho_20160116,2016-01-16 00:00:00,5.137918,-74.152868,1.00064023799,1
Nataga,Colombia,Colombia_Huila_Nataga_20160116,2016-01-16 00:00:00,2.546186,-75.809245,1.0,0
Restrepo,Colombia,Colombia_Valle_Del_Cauca_Restrepo_20160116,2016-01-16 00:00:00,3.8217,-76.5205,1.0,0
Algeciras,Colombia,Colombia_Huila_Algeciras_20160116,2016-01-16 00:00:00,2.523477,-75.3156939,1.00149388864,0
San Benito Abad,Colombia,Colombia_Sucre_San_Benito_Abad_20160116,2016-01-16 00:00:00,8.9311,-75.0307,1.0,0
Hobo,Colombia,Colombia_Huila_Hobo_20160116,2016-01-16 00:00:00,2.582523,-75.4498009,1.00021341266,0
Santa Rosa De Osos,Colombia,Colombia_Antioquia_Santa_Rosa_De_Osos_20160116,2016-01-16 00:00:00,6.648271,-75.460901,1.0,3
Cisneros,Colombia,Colombia_Antioquia_Cisneros_20160116,2016-01-16 00:00:00,6.538376,-75.087067,1.0,0
Pivijay,Colombia,Colombia_Magdalena_Pivijay_20160116,2016-01-16 00:00:00,10.461181,-74.614654,1.00042682532,0
Anzoategui,Colombia,Colombia_Tolima_Anzoategui_20160116,2016-01-16 00:00:00,4.6323,-75.0938,1.00021341266,0
Gomez Plata,Colombia,Colombia_Antioquia_Gomez_Plata_20160116,2016-01-16 00:00:00,6.683248,-75.221769,1.0,0
Nueva Granada,Colombia,Colombia_Magdalena_Nueva_Granada_20160116,2016-01-16 00:00:00,9.80038,-74.3925299,1.00106706331,0
Chigorodo,Colombia,Colombia_Antioquia_Chigorodo_20160116,2016-01-16 00:00:00,7.665099,-76.67749,1.00042682532,0
Majagual,Colombia,Colombia_Sucre_Majagual_20160116,2016-01-16 00:00:00,8.5413,-74.6281,1.00042682532,0
Barranquilla,Colombia,Colombia_Barranquilla_Barranquilla_20160116,2016-01-16 00:00:00,11.0041072,-74.8069813,1.34850287784,0
San Pedro De Uraba,Colombia,Colombia_Antioquia_San_Pedro_De_Uraba_20160116,2016-01-16 00:00:00,8.275843,-76.379729,1.0,0
Cajica,Colombia,Colombia_Cundinamarca_Cajica_20160116,2016-01-16 00:00:00,4.917531,-74.024773,1.0,3
Nemocon,Colombia,Colombia_Cundinamarca_Nemocon_20160116,2016-01-16 00:00:00,5.066969,-73.880696,1.0,2
Fosca,Colombia,Colombia_Cundinamarca_Fosca_20160116,2016-01-16 00:00:00,4.338952,-73.938919,1.0,3
Morroa,Colombia,Colombia_Sucre_Morroa_20160116,2016-01-16 00:00:00,9.3322,-75.3077,1.00661579254,0
Cajamarca,Colombia,Colombia_Tolima_Cajamarca_20160116,2016-01-16 00:00:00,4.4418,-75.4268,1.0,0
San Rafael,Colombia,Colombia_Antioquia_San_Rafael_20160116,2016-01-16 00:00:00,6.293544,-75.028577,1.0,0
Cumaral,Colombia,Colombia_Meta_Cumaral_20160116,2016-01-16 00:00:00,4.271262,-73.488052,1.00021341266,0
Ataco,Colombia,Colombia_Tolima_Ataco_20160116,2016-01-16 00:00:00,3.5911,-75.3817,1.00021341266,0
La Pena,Colombia,Colombia_Cundinamarca_La_Pena_20160116,2016-01-16 00:00:00,8.26163,-73.18997,1.00128047597,0
Fredonia,Colombia,Colombia_Antioquia_Fredonia_20160116,2016-01-16 00:00:00,5.927245,-75.671007,1.0,0
Villanueva,Colombia,Colombia_Guajira_Villanueva_20160116,2016-01-16 00:00:00,4.611252,-72.928126,1.00106706331,0
Usiacuri,Colombia,Colombia_Atlantico_Usiacuri_20160116,2016-01-16 00:00:00,10.741163,-74.976528,1.00277436461,0
Polonuevo,Colombia,Colombia_Atlantico_Polonuevo_20160116,2016-01-16 00:00:00,10.777471,-74.853162,1.00042682532,0
Ovejas,Colombia,Colombia_Sucre_Ovejas_20160116,2016-01-16 00:00:00,9.5259,-75.2275,1.00085365065,0
San Roque,Colombia,Colombia_Antioquia_San_Roque_20160116,2016-01-16 00:00:00,6.485831,-75.019623,1.0,0
Palmito,Colombia,Colombia_Sucre_Palmito_20160116,2016-01-16 00:00:00,9.3337,-75.5408,1.00021341266,0
Sevilla,Colombia,Colombia_Valle_Del_Cauca_Sevilla_20160116,2016-01-16 00:00:00,4.2744,-75.931,1.00021341266,0
Girardota,Colombia,Colombia_Antioquia_Girardota_20160116,2016-01-16 00:00:00,6.378322,-75.449517,1.00021341266,0
Cubarral,Colombia,Colombia_Meta_Cubarral_20160116,2016-01-16 00:00:00,3.766667,-73.833333,1.0,0
Giraldo,Colombia,Colombia_Antioquia_Giraldo_20160116,2016-01-16 00:00:00,6.68301,-75.98203,1.0,0
Repelon,Colombia,Colombia_Atlantico_Repelon_20160116,2016-01-16 00:00:00,10.494762,-75.123706,1.00064023799,0
Cachipay,Colombia,Colombia_Cundinamarca_Cachipay_20160116,2016-01-16 00:00:00,4.730877,-74.437361,1.00042682532,0
Cocorna,Colombia,Colombia_Antioquia_Cocorna_20160116,2016-01-16 00:00:00,6.057265,-75.185598,1.0,0
Frontino,Colombia,Colombia_Antioquia_Frontino_20160116,2016-01-16 00:00:00,6.777958,-76.132917,1.0,0
San Onofre,Colombia,Colombia_Sucre_San_Onofre_20160116,2016-01-16 00:00:00,9.7408,-75.5199,1.00021341266,0
Remolino,Colombia,Colombia_Magdalena_Remolino_20160116,2016-01-16 00:00:00,10.701732,-74.7163829,1.0,3
Santiago De Tolu,Colombia,Colombia_Sucre_Santiago_De_Tolu_20160116,2016-01-16 00:00:00,9.5275,-75.5813,1.01045722046,0
La Vega,Colombia,Colombia_Cundinamarca_La_Vega_20160116,2016-01-16 00:00:00,5.000528,-74.339439,1.00128047597,1
Concepcion,Colombia,Colombia_Antioquia_Concepcion_20160116,2016-01-16 00:00:00,6.394353,-75.256581,1.0,2
Sabanalarga,Colombia,Colombia_Atlantico_Sabanalarga_20160116,2016-01-16 00:00:00,10.632409,-74.920163,1.00640237987,0
Vijes,Colombia,Colombia_Valle_Del_Cauca_Vijes_20160116,2016-01-16 00:00:00,3.6982,-76.4432,1.00021341266,0
Sopetran,Colombia,Colombia_Antioquia_Sopetran_20160116,2016-01-16 00:00:00,6.501534,-75.743398,1.0,0
Sincelejo,Colombia,Colombia_Sucre_Sincelejo_20160116,2016-01-16 00:00:00,9.3046,-75.3906,1.11417577443,0
Zarzal,Colombia,Colombia_Valle_Del_Cauca_Zarzal_20160116,2016-01-16 00:00:00,4.3949,-76.0729,1.0,0
Sucre,Colombia,Colombia_Sucre_Sucre_20160116,2016-01-16 00:00:00,8.814,-74.7233,1.00021341266,0
Sabanagrande,Colombia,Colombia_Atlantico_Sabanagrande_20160116,2016-01-16 00:00:00,10.789771,-74.755201,1.00149388864,0
Cabuyaro,Colombia,Colombia_Meta_Cabuyaro_20160116,2016-01-16 00:00:00,4.284528,-72.7923129,1.00021341266,0
